year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
2015,GA-505,371.0,206.0,165.0,259921,-14.8810435981207,1.83362722396851,19.5028114318848,15.4978618621826,24.0522079467773,49.1577758789063,6.90767192840576,0,328,2.36513113975525,1,0,7.94999313354492,48.5407180786133,20.9856071472168,6.44534587860107,88.7722091674805,5.97245931625366,115961,17847,5387,530,71367,31424,132402,-4338,,31.6940689086914,40.3860855102539,16.7454700469971,75.7918319702148,8.512629355458,,44.790340423584,78.7655639648438,3.0464460849762,53.1371192932129,14.27356773788959,7.925485051227104,6.348082686662486,0.4461394038957991,0.06866317073264569,0.020725528141242917,0.0020390811054127986,0.27457188915093433,0.12089827293677695,0.5093932387148403
2016,GA-505,329.0,243.0,86.0,257729,-12.8255828096703,,,15.4978618621826,24.0522079467773,49.1577758789063,,0,357,2.36513113975525,1,0,7.10083341598511,48.5407180786133,21.8264141082764,6.55964612960815,85.2832870483398,,115854,18213,5496,535,70743,32136,131615,-3800,,,,,,8.60855977123257,,44.1716499328613,79.9450378417969,3.46046471595764,64.7880477905273,12.76534654617835,9.428508239274587,3.3368383069037635,0.44951868047445187,0.07066725126004446,0.021324724807840794,0.0020758238304575734,0.2744859910991778,0.12468911143099923,0.5106720625152776
2017,GA-505,319.0,246.0,73.0,254484,-12.9361374370122,1.83362722396851,19.5028114318848,15.4978618621826,24.0522079467773,49.1577758789063,6.90767192840576,0,321,2.36513113975525,1,0,6.49306106567383,48.5407180786133,20.4783000946045,5.48139572143555,91.5427856445313,5.97245931625366,115611,18126,5562,509,69857,32687,130522,-4429,-3.44662427902222,31.6940689086914,40.3860855102539,16.7454700469971,75.7918319702148,8.80178687021581,0.149408310651779,52.5317344665527,81.0465850830078,10.9705877304077,37.1192817687988,12.535169205136668,9.666619512425143,2.868549692711526,0.4542957514028387,0.07122648182203989,0.02185599094638563,0.002000125744644064,0.27450448751198503,0.12844422439131734,0.5128888260165668
2010,GA-506,470.0,344.0,126.0,712194,0.0,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,8688,1.78214907646179,0,1,9.13281440734863,45.3400001525879,11.1878223419189,1.27269423007965,82.0,,165229,83733,28437,393,202107,65982,359356,1830,,,,,,9.38376,,37.1500015258789,77.1599960327148,4.3600001335144,73.0500030517578,6.599325464690801,4.830144595433267,1.769180869257534,0.2319999887671056,0.1175704934329691,0.03992872728498134,0.0005518159377922308,0.2837808237643114,0.09264610485345286,0.5045760003594526
2011,GA-506,370.0,321.0,49.0,689595,-7.3933888468332,2.06178665161133,17.2000007629395,11.8090267181396,22.7322807312012,36.1272201538086,11.221622467041,1,9750,1.78214907646179,0,1,9.31535053253174,45.3400001525879,13.8339176177979,1.31326377391815,89.0,1.09403967857361,170230,84674,31266,301,194566,60620,354558,883,,25.8436088562012,23.1414165496826,10.4278955459595,53.5847053527832,9.32124,,38.5499992370605,80.4933319091797,2.72000002861023,44.6300010681152,5.365468137094961,4.6549061405607635,0.7105619965341976,0.2468550381020744,0.12278801325415642,0.04533965588497597,0.00043648808358529283,0.2821453171789239,0.08790666985694502,0.5141539599330042
2012,GA-506,392.0,343.0,49.0,697433,-14.0690273922674,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,10005,1.78214907646179,0,1,8.82871341705322,45.3400001525879,12.979024887085,1.16743850708008,95.0,,174057,86372,32496,259,194916,63514,358768,2191,,,,,,9.22034,,46.560001373291,80.1833343505859,4.32000017166138,44.7299995422363,5.620611585629013,4.918035137425386,0.7025764482036266,0.24956805886730338,0.12384272037600745,0.04659372298127562,0.00037136183690763126,0.27947630811848595,0.09106824598205132,0.5144121370798342
2013,GA-506,495.0,351.0,144.0,707549,-18.8241231390361,2.06178665161133,17.2000007629395,11.8090267181396,22.7322807312012,36.1272201538086,11.221622467041,1,7949,1.78214907646179,0,1,7.71981906890869,45.3400001525879,13.6847066879272,1.30838084220886,90.0,1.09403967857361,178440,88029,33703,273,196014,68450,364215,4364,,25.8436088562012,23.1414165496826,10.4278955459595,53.5847053527832,9.21916,,47.0999984741211,77.7399978637695,7.28000020980835,38.7600021362305,6.9959819037268085,4.960787168097191,2.035194735629617,0.2521945476567701,0.12441399818245803,0.047633450121475684,0.0003858390019631149,0.2770324034095165,0.09674241642628284,0.5147558684981535
2014,GA-506,523.0,379.0,144.0,717201,-13.7325819384866,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,6281,1.78214907646179,0,1,6.69550657272339,45.3400001525879,13.5973033905029,1.1003577709198,94.0,,184031,89879,34946,233,196796,73003,370306,4337,,,,,,8.81288,,34.6500015258789,75.8133316040039,2.82999992370605,72.129997253418,7.292237462022501,5.284432118750531,2.00780534327197,0.2565961285608916,0.1253191225332926,0.04872553161526545,0.000324874059015534,0.2743944863434379,0.10178875935755806,0.5163210871150486
2015,GA-506,415.0,324.0,91.0,729904,-3.86631900636442,2.15292429924011,18.5,11.8090267181396,22.7322807312012,36.1272201538086,6.49608755111694,1,6935,1.78214907646179,0,1,5.89796209335327,45.3400001525879,12.8241519927979,0.947741031646729,94.0,1.17372500896454,191075,91860,36714,261,198495,77392,377105,7387,,24.9522933959961,23.837474822998,8.97674465179443,53.1720314025879,8.85328,,40.6599998474121,76.4733352661133,4.48999977111816,47.7999992370605,5.685679212608782,4.4389399153861335,1.2467392972226485,0.26178100133716214,0.12585216686029943,0.05029976544860694,0.0003575812709616607,0.2719467217606699,0.10603038207764309,0.5166501348122493
2016,GA-506,405.0,314.0,91.0,742023,2.12801749516358,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,4906,1.78214907646179,0,1,5.06629133224487,45.3400001525879,11.2143430709839,1.17222809791565,99.0,,197361,94375,38178,255,200272,81711,383389,6569,,,,,,8.90939,,39.9199981689453,78.3333358764648,4.65999984741211,58.6100006103516,5.4580518393634705,4.231674759407728,1.2263770799557427,0.2659769306342256,0.12718608452837715,0.05145123533906631,0.000343655115811774,0.2698999896229632,0.11011922811017988,0.5166807497880793
2017,GA-506,403.0,285.0,118.0,750477,10.2756049008888,2.15292429924011,18.5,11.8090267181396,22.7322807312012,36.1272201538086,6.49608755111694,1,5501,1.78214907646179,0,1,4.58205699920654,45.3400001525879,9.78657627105713,1.16696405410767,96.0,1.17372500896454,201550,96993,39555,272,200861,85662,387915,3349,-0.170527577400208,24.9522933959961,23.837474822998,8.97674465179443,53.1720314025879,9.25393,0.183371320366859,49.2799987792969,80.0733337402344,7.07999992370605,35.3400001525879,5.369918065443711,3.797584736107835,1.5723333293358757,0.26856252756580146,0.12924180221379203,0.0527064786795598,0.0003624361572706425,0.267644444799774,0.11414340479455067,0.5168912571604459
2010,GA-507,1077.0,559.0,518.0,256980,0.0,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2534,1.96067416667938,1,0,8.64450740814209,47.6000022888184,15.5650243759155,5.24067783355713,91.0,,100825,12330,5454,200,70676,32489,132629,4487,,,,,,8.34654,,45.5499992370605,81.0366668701172,6.28999996185303,59.2400016784668,41.909876254961475,21.75266557708771,20.157210677873763,0.39234570783718575,0.0479803875787999,0.021223441512958206,0.0007782706825433886,0.27502529379718266,0.12642618102576075,0.5161063117752355
2011,GA-507,1242.0,631.0,611.0,265846,-8.36691061590329,1.98375630378723,17.7000007629395,16.1887874603271,27.9193782806396,46.2430572509766,10.757381439209,0,2178,1.96067416667938,1,0,9.85367870330811,47.6000022888184,18.769889831543,5.03789710998535,89.0,10.2306346893311,105870,14464,6367,251,69296,33090,137821,1148,,30.1406745910645,40.0622634887695,14.4715442657471,69.5401229858398,8.6012,,45.189998626709,83.4800033569336,2.6800000667572,37.7099990844727,46.71877703632931,23.73554614325587,22.983230893073436,0.3982380776840727,0.054407438893193806,0.023949955989557865,0.0009441556389789578,0.2606621878832106,0.12447055814268411,0.5184242004769679
2012,GA-507,1118.0,487.0,631.0,271870,-14.8240276293068,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2619,1.96067416667938,1,0,10.0193614959717,47.6000022888184,21.4639358520508,5.09526062011719,90.0,,107804,15551,6730,277,70057,33845,140592,4349,,,,,,8.72698,,53.4000015258789,83.3166656494141,1.47000002861023,35.2000007629395,41.12259535807555,17.91297311214919,23.20962224592636,0.39652775223452386,0.057200132416228344,0.024754478243278037,0.0010188693125390811,0.2576856585868246,0.12448964578658918,0.517129510427778
2013,GA-507,1165.0,543.0,622.0,276503,-19.1925006167256,1.98375630378723,17.7000007629395,16.1887874603271,27.9193782806396,46.2430572509766,10.757381439209,0,2750,1.96067416667938,1,0,9.23225021362305,47.6000022888184,19.3285427093506,5.29963207244873,93.0,10.2306346893311,109472,16181,6931,303,70605,35617,142815,2720,,30.1406745910645,40.0622634887695,14.4715442657471,69.5401229858398,8.6449,,56.5900001525879,80.2033309936523,0.589999973773956,42.7599983215332,42.133358408407865,19.638123275335168,22.495235133072697,0.39591613834207945,0.05852016072158349,0.025066635805036472,0.001095828978347432,0.25534985153868134,0.12881234561650326,0.5165043417250446
2014,GA-507,1315.0,574.0,741.0,277963,-15.9505797220623,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2965,1.96067416667938,1,0,8.26811790466309,47.6000022888184,19.3612098693848,5.12500619888306,91.0,,110175,16434,7124,316,70879,37056,143884,-196,,,,,,8.28649,,46.2599983215332,80.75,2.78999996185303,53.9500007629395,47.30845472239111,20.65023042635171,26.658224296039403,0.3963657033490069,0.05912297679907038,0.025629310375841388,0.001136841953785216,0.2549943697542479,0.13331270708691445,0.5176372394887089
2015,GA-507,1100.0,578.0,522.0,282858,-11.9541978455719,2.05155634880066,18.5,16.1887874603271,27.9193782806396,46.2430572509766,7.61402702331543,0,2699,1.96067416667938,1,0,7.27881479263306,47.6000022888184,17.0523738861084,4.94410037994385,89.0,10.1253442764282,111813,17234,7365,332,71744,38527,146428,3255,,30.6119976043701,37.4278678894043,12.8578500747681,67.3707275390625,8.40542,,49.5499992370605,81.7799987792969,4.05999994277954,46.0900001525879,38.88877104412815,20.434281512278247,18.454489531849905,0.39529728697791827,0.06092809819768223,0.026037799885454894,0.0011737338169682315,0.25363963543544815,0.13620615291064775,0.5176731787681451
2016,GA-507,1070.0,553.0,517.0,286819,-7.57750185017679,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2490,1.96067416667938,1,0,5.84094953536987,47.6000022888184,16.937162399292,4.92234039306641,91.0,,113516,17864,7690,333,72010,39970,148306,2269,,,,,,8.50874,,48.6100006103516,81.9300003051758,3.19000005722046,47.4899978637695,37.30575728944038,19.28045213183227,18.02530515760811,0.39577573312786113,0.06228318207650121,0.026811333977177245,0.00116101095115735,0.2510642600385609,0.13935617933261046,0.517071742109135
2017,GA-507,926.0,563.0,363.0,289390,-2.09275552997286,2.05155634880066,18.5,16.1887874603271,27.9193782806396,46.2430572509766,7.61402702331543,0,2196,1.96067416667938,1,0,5.23012542724609,47.6000022888184,15.7697229385376,4.63732719421387,95.0,10.1253442764282,114567,18570,8085,331,72267,41448,149850,1017,-0.63228565454483,30.6119976043701,37.4278678894043,12.8578500747681,67.3707275390625,8.75251,0.176628977060318,57.5999984741211,83.5766677856445,6.80999994277954,54.689998626709,31.998341338677907,19.454715090362487,12.543626248315421,0.395891357683403,0.064169459898407,0.027938076643975258,0.0011437852033587893,0.2497218286741076,0.14322540516258336,0.5178133314903763
2010,HI-500,1663.0,738.0,925.0,387966,0.0,,,17.1519813537598,25.1437568664551,37.1118965148926,,0,0,8.6051607131958,0,0,9.70145416259766,45.2411460876465,12.0520868301392,4.16800451278687,85.9629974365234,,4801,42533,104909,38595,100095,53301,192224,443,,,,,,7.52891138476414,,74.6999969482422,,0.699999988079071,11.6000003814697,42.86458091688447,19.022285458004053,23.842295458880418,0.01237479572952269,0.10963074083811468,0.27040771614007414,0.09948036683626915,0.25799941231963625,0.1373857502977065,0.4954660975446302
2011,HI-500,1954.0,720.0,1234.0,407624,-11.5599748338499,2.31170654296875,16.1647911071777,17.1519813537598,25.1437568664551,37.1118965148926,18.4766578674316,0,0,8.6051607131958,0,0,9.15592765808105,45.2411460876465,14.5994844436646,4.04326343536377,86.4921417236328,4.31606340408325,2007,43668,104163,42478,102580,57299,203362,447,,24.6458778381348,23.9391288757324,11.4902191162109,74.2189712524414,7.66924585753047,,73.4000015258789,80.0,2.86999988555908,17.4500007629395,47.9363334837988,17.66333680058093,30.27299668321787,0.004923655133161934,0.10712813769552333,0.25553696543873766,0.10420878064098286,0.25165348458383213,0.14056826879673426,0.4988960414499637
2012,HI-500,1893.0,691.0,1202.0,411809,-17.0569711801318,,,17.1519813537598,25.1437568664551,37.1118965148926,,0,0,8.6051607131958,0,0,8.88840961456299,45.2411460876465,15.987509727478,4.02262401580811,87.5631484985352,,2145,44871,104951,43492,102575,60051,205740,1858,,,,,,7.59472758908382,,74.5,80.5999984741211,0.560000002384186,15.789999961853,45.96791230886163,16.77962356335097,29.18828874551066,0.005208725404252943,0.1089607075124633,0.25485358503578115,0.10561206773042843,0.24908391997260865,0.14582245652717643,0.4996005429701634
2013,HI-500,1779.0,654.0,1125.0,416473,-17.2369122637891,2.31170654296875,16.1647911071777,17.1519813537598,25.1437568664551,37.1118965148926,18.4766578674316,0,0,8.6051607131958,0,0,7.4019775390625,45.2411460876465,14.6751403808594,3.9091796875,87.4922637939453,4.31606340408325,2259,46235,105792,44240,102876,63799,208374,2442,,24.6458778381348,23.9391288757324,11.4902191162109,74.2189712524414,7.66046617494909,,72.9000015258789,79.6999969482422,2.4300000667572,8.60999965667725,42.71585432909216,15.703298893325618,27.012555435766544,0.005424121131501922,0.11101560005090366,0.25401886796983236,0.10622537355362772,0.2470172136008817,0.15318880215524175,0.500330153455326
2014,HI-500,2206.0,734.0,1472.0,422304,-11.4157571790138,,,17.1519813537598,25.1437568664551,37.1118965148926,,0,0,8.6051607131958,0,0,5.91704750061035,45.2411460876465,14.5909099578857,3.99236488342285,86.2491683959961,,2342,47851,106587,45115,103471,67633,211556,3676,,,,,,7.43414354401095,,72.6999969482422,80.0,2.46000003814697,16.2199993133545,52.23725089035386,17.380844131241947,34.85640675911192,0.00554576797757066,0.11330936955368644,0.25239401000227324,0.10683062438432978,0.24501543911495036,0.16015240206107448,0.500956656815943
2015,HI-500,2717.0,813.0,1904.0,428272,-1.76618101850983,2.34302163124084,16.481071472168,17.1519813537598,25.1437568664551,37.1118965148926,18.1097564697266,0,64,8.6051607131958,0,0,5.00268363952637,45.2411460876465,15.0070514678955,3.78263449668884,84.6160354614258,3.60660600662231,2536,49385,107425,45834,104035,71576,214729,3829,,25.0273704528809,23.7462844848633,9.48976898193359,73.1191024780273,7.46723305453509,,72.4000015258789,81.5999984741211,0.930000007152557,20.8700008392334,63.44099077221953,18.983262973063848,44.45772779915568,0.005921470467366533,0.11531223147906004,0.25083358239623416,0.10702077184592969,0.24291805207905257,0.16712743303321254,0.501384634064333
2016,HI-500,2981.0,846.0,2135.0,432604,5.03088539333045,,,17.1519813537598,25.1437568664551,37.1118965148926,,0,195,8.6051607131958,0,0,4.058189868927,45.2411460876465,13.9977903366089,3.75870251655579,89.7280807495117,,2595,50525,107997,46588,104389,75737,217083,2525,,,,,,7.58216641564705,,74.1999969482422,82.5,0.0299999993294477,21.1100006103516,68.90828563767326,19.55599116050707,49.35229447716619,0.005998557572283196,0.11679272498636166,0.24964401623655816,0.10769202318979945,0.24130382520734897,0.17507235254412812,0.5018053462288837
2017,HI-500,2261.0,785.0,1476.0,435922,10.2882105622404,2.34302163124084,16.481071472168,17.1519813537598,25.1437568664551,37.1118965148926,18.1097564697266,0,201,8.6051607131958,0,0,3.35471630096436,45.2411460876465,11.7580671310425,3.7599470615387,90.1218872070313,3.60660600662231,2713,51495,108368,46835,104351,79513,218998,2095,-0.10576194524765,25.0273704528809,23.7462844848633,9.48976898193359,73.1191024780273,7.98192472886466,0.208994969725609,73.5,80.5999984741211,0.209999993443489,13.210000038147,51.86707713765307,18.007808736425325,33.859268401227745,0.0062235904588435545,0.11812893132257606,0.24859493212088402,0.1074389454994242,0.2393799808222572,0.18240189758718303,0.5023788659439073
2010,HI-501,4171.0,2797.0,1374.0,900319,0.0,,,19.862361907959,30.0775852203369,45.0101432800293,,1,746,9.19501972198486,0,1,6.03691577911377,42.5599975585938,9.45642566680908,4.92159032821655,83.0,,32430,80142,382525,72983,225321,137162,444542,-2066,,,,,,7.10517,,74.6999969482422,,0.699999988079071,11.6000003814697,46.32802373380991,31.06676633504347,15.261257398766439,0.03602056604381336,0.0890151157534163,0.4248771824208975,0.08106348971864417,0.2502679605784172,0.15234822324087352,0.49376054487353926
2011,HI-501,4234.0,2912.0,1322.0,956193,-1.18120423318759,2.53290295600891,12.1999998092651,19.862361907959,30.0775852203369,45.0101432800293,4.80052995681763,1,0,9.19501972198486,0,1,5.9521861076355,42.5599975585938,9.14156436920166,4.94286775588989,81.0,3.83558869361877,18297,78458,412254,87175,235722,139338,477240,2668,,23.3654899597168,22.1416683197021,12.8734321594238,66.4383850097656,7.13185,,73.4000015258789,80.0,2.86999988555908,17.4500007629395,44.27976360420961,30.454102885087007,13.825660719122604,0.01913525825853149,0.08205247267026636,0.4311409935023578,0.09116883307031112,0.24652136127329943,0.14572162732837407,0.4991042603323806
2012,HI-501,4353.0,3035.0,1318.0,966514,-0.879757807850552,,,19.862361907959,30.0775852203369,45.0101432800293,,1,0,9.19501972198486,0,1,5.87391948699951,42.5599975585938,9.9087028503418,4.66498041152954,77.0,,20023,82805,413092,87999,236130,143119,482082,3760,,,,,,7.12094,,74.5,80.5999984741211,0.560000002384186,15.789999961853,45.03814740396932,31.40151099725405,13.636636406715269,0.020716720088896797,0.08567387539135492,0.42740405208822635,0.09104782755345499,0.244310998081766,0.14807752396757834,0.49878429076040287
